reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating
9769,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Great,4 stars
9770,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Good,5 stars
9771,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,fine,5 stars
9772,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,good,5 stars
9773,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Lovin It!!!,5 stars
9774,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Its adroable,5 stars
9775,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,McDonald's is McDonald's.,3 stars
9776,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,It was okay,4 stars
9777,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Business crowded,4 stars
9778,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Normal,4 stars
9779,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Mcdonald's is Mcdonald's,4 stars
9780,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Baltimore,5 stars
9781,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Eating the hashbrowns,5 stars
9782,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Clean,4 stars
9783,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Classic,4 stars
9784,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Love this mcdonalds,5 stars
9785,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Food,5 stars
9786,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",10 months ago,Excellent,5 stars
9787,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,As typical!,5 stars
9788,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,Excellent,5 stars
9789,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Run away !!!!,1 star
9790,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,McDonald's is Awesome,5 stars
9791,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Good McDonald's.,4 stars
9792,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Unhygienic!,2 stars
9793,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Come on its McDonalds,5 stars
9794,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Standard McDonald's!,5 stars
9795,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,It's McDonald's,5 stars
9796,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,McDonald's is McDonald's,5 stars
9797,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Still McDonald's,5 stars
9798,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Its McDonald's,5 stars
9799,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 months ago,"I don't park for people who visit the city, it's hard not to know",1 star
9800,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",8 months ago,"Fast service, typical McDonald's food. A bit dirty",4 stars
9801,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",8 months ago,Nothing exceptional compared to France. Almost the same choices. Do not come to the US to discover extraordinary things at mcdo,4 stars
9802,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 months ago,The worst Mcdo I've seen on this planet :(,1 star
9803,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,The toilets were locked with a sheet saying out of order sorry :) and when I said I really needed to use,1 star
9804,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,"Not very good attention from the employees of the place. One of the employees who was serving me spoke to me in a way that was not very well seen on my part. When I got there, she looked like I was a beggar, because I was working and decided to go eat. However, the employee said as ""yes, what will you want!"" No! No! No! But in a disgusting way. But I ignored him and left the place. In addition, the restaurant has a second floor for those who are not in a hurry to go for lunch, breakfast or whatever. There is something very good about this place is that there are staff who speak Spanish and English. This place is also extremely close to the Honduran Embassy. I recommend this place.",4 stars
9805,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",8 months ago,I liked it a lot definitely recommended the employee Maria f I liked how she treated me,5 stars
9806,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,"I couldn't recognize the order, so I waited for 10 minutes and verbally told them, but they finally started making it, but they brought something completely different from the order, so it took even longer. In the meantime, other customers were asking for exchanges if they were different from the order.",2 stars
9807,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,"I will be brief: I have never seen such a McDonald's!! The furniture probably has not changed since the opening of the first institution (1948), apparently the dress code does not apply here. The counters are served by people in civilian clothes, it is not clear who they are. Okay, I ordered food on the spot to eat, he hands me a bag of food...",2 stars
9808,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a month ago,I love it,5 stars
9809,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,A misery no hot coffee no fruit juice and almost nothing in breakfast. Terrible when you come for lunch. And the sanitary facilities open with a room. The greatest anything from Mac Do. Never seen,1 star
9810,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Very badly there are many homeless people inside you cannot eat in peace because of the bad smell and there are even some asking for money to buy the truth it scared me while I was inside buying because they saw that I took a 20 dollar bill and by force wanted me to give it money to buy and those who ask are not destitute,1 star
9811,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a week ago,Quick off,4 stars
9812,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,"Very rich, healthy, abundant and well attended, I was surprised by the quality",5 stars
9813,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,"Very pleasant place with good food, good service, nice place where I will return whenever possible since it held me up a lot, I count on your presence in the place, I guarantee you will not regret it.... Sergio Rodrigues.",5 stars
9814,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 months ago,Classic but cold,2 stars
9815,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,"The mcdonalds in washington located next to chinatown is a real crap, no bathrooms, no seats you have to eat standing up and full of people asking to avoid it if you can there is another one on L street correct and normal",1 star
9816,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 months ago,Excellent,5 stars
9817,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Messy MC Donald's. Staff is grumpy. And the tables were very dirty. the food is fine.,3 stars
9818,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,"As for the center of NY, it is very ugly, huge queues and terrible confusion when picking up meals, I felt like at the train station and not in a restaurant",2 stars
9819,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,"This branch is not good
Small and almost lousy
Part of the food is new and the other is old
In general, this branch is not recommended",2 stars
9820,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,"Not the best McDonald's in the world, not even in Washington. But it's fast and cheap",3 stars
9821,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,"Good coffee, usual delicious breakfast",5 stars
9822,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,Excellent service and of course the chicken they sell is very tasty,5 stars
9823,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Good service I like to buy breakfasts,5 stars
9824,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Very modern! And the service is great,5 stars
9825,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,"Good attention, fast service and clean and organized.",4 stars
9826,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,The service and the food were good. The place itself was not quiet.,3 stars
9827,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Is this supposed to be McDonalds? Looks like a museum. Nevertheless nice staff,4 stars
9828,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",7 years ago,The hamburgers are rich and gigantic. They are not greasy and the serving staff is very acceptable. The place is good.,5 stars
9829,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,"Typical hamburger at an excellent price, delicious hamburgers, breakfasts and varied desserts",5 stars
9830,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",5 years ago,"Good treatment, kindness, and Spanish is spoken.",5 stars
9831,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,Very good,5 stars
9832,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,The place looks like another fast food,3 stars
9833,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,why do my kids like to go to mcdonalds,5 stars
9834,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",6 years ago,Very clean and attentive employees.,4 stars
9835,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",8 months ago,unhealthy,2 stars
9836,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,A mcdo what clean fast and inexpensive,5 stars
9837,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,"Because they attend well, they are experts",5 stars
9838,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,I liked how they treated me,4 stars
9839,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Diligent service and organize and very good,4 stars
9840,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,"Fast food. Lots of people, can improve cleanliness",4 stars
9841,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",8 years ago,Burger King is better,5 stars
9842,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",9 months ago,GOOD,5 stars
9843,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,They are very good,3 stars
9844,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,super good and fast,5 stars
9845,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Olds here? Rename after Ricardo,4 stars
9846,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",7 months ago,Terrible,1 star
9847,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Poor,2 stars
